,userId,tmdbId,rating
22314,220,562.0,5.0
22315,222,562.0,3.0
22316,226,562.0,3.0
22317,231,562.0,5.0
22318,232,562.0,4.5
22319,234,562.0,4.0
22320,239,562.0,4.0
22321,249,562.0,4.0
22322,266,562.0,4.0
22323,268,562.0,3.0
22324,274,562.0,4.0
22325,279,562.0,5.0
22326,286,562.0,4.5
22327,288,562.0,3.0
22328,292,562.0,4.0
22329,298,562.0,3.0
22330,304,562.0,4.0
22331,305,562.0,4.0
22332,307,562.0,3.0
22333,308,562.0,1.0
22334,312,562.0,3.0
22335,313,562.0,4.0
22336,318,562.0,4.0
22337,325,562.0,4.0
22338,328,562.0,1.0
22339,341,562.0,4.0
22340,354,562.0,4.0
22341,356,562.0,3.0
22342,366,562.0,4.0
22343,368,562.0,4.0
22344,372,562.0,5.0
22345,380,562.0,5.0
22346,381,562.0,2.0
22347,384,562.0,4.0
22348,385,562.0,3.0
22349,387,562.0,3.0
22350,391,562.0,5.0
22351,400,562.0,4.5
22352,402,562.0,5.0
22353,407,562.0,3.0
22354,408,562.0,4.0
22355,412,562.0,3.0
22356,414,562.0,5.0
22357,418,562.0,4.0
22358,419,562.0,4.5
22359,425,562.0,3.5
22360,432,562.0,2.0
22361,434,562.0,4.5
22362,438,562.0,4.0
22363,439,562.0,4.5
22364,441,562.0,4.0
22365,448,562.0,5.0
22366,452,562.0,4.0
22367,453,562.0,5.0
22368,461,562.0,0.5
22369,462,562.0,1.5
22370,464,562.0,5.0
22371,465,562.0,4.0
22372,469,562.0,4.0
22373,474,562.0,3.0
22374,477,562.0,4.5
22375,480,562.0,3.5
22376,482,562.0,5.0
22377,483,562.0,3.5
22378,489,562.0,3.0
22379,494,562.0,5.0
22380,503,562.0,4.5
22381,510,562.0,4.0
22382,514,562.0,4.0
22383,522,562.0,4.0
22384,525,562.0,4.5
22385,528,562.0,5.0
22386,534,562.0,4.5
22387,543,562.0,5.0
22388,549,562.0,4.0
22389,551,562.0,4.5
22390,555,562.0,4.0
22391,557,562.0,5.0
22392,561,562.0,4.5
22393,570,562.0,4.0
22394,573,562.0,5.0
22395,577,562.0,3.0
22396,580,562.0,4.0
22397,590,562.0,4.0
22398,594,562.0,5.0
22399,596,562.0,4.0
22400,597,562.0,4.0
22401,599,562.0,4.0
22402,600,562.0,3.0
22403,603,562.0,4.0
22404,607,562.0,5.0
22405,608,562.0,3.0
22406,610,562.0,5.0
22582,18,454.0,3.5
22583,33,454.0,4.0
22584,45,454.0,5.0
22585,57,454.0,3.0
22586,64,454.0,3.5
22587,68,454.0,3.5
22588,100,454.0,4.0
22589,103,454.0,4.0
22590,116,454.0,1.0
22591,118,454.0,3.0
22592,132,454.0,3.0
22593,144,454.0,4.5
22594,160,454.0,5.0
22595,177,454.0,3.0
22596,212,454.0,3.0
22597,214,454.0,4.0
22598,222,454.0,2.0
22599,233,454.0,3.5
22600,287,454.0,3.0
22601,313,454.0,5.0
22602,318,454.0,3.0
22603,357,454.0,4.5
22604,387,454.0,3.0
22605,391,454.0,5.0
22606,414,454.0,4.0
22607,451,454.0,4.0
22608,474,454.0,4.5
22609,483,454.0,4.0
22610,484,454.0,4.5
22611,489,454.0,3.5
22612,495,454.0,5.0
22613,544,454.0,5.0
22614,599,454.0,3.0
22615,606,454.0,4.5
22616,608,454.0,3.0
22617,609,454.0,3.0
22654,6,819.0,4.0
22655,32,819.0,4.0
22656,37,819.0,5.0
22657,42,819.0,4.0
22658,64,819.0,3.5
22659,131,819.0,3.5
22660,179,819.0,4.0
22661,182,819.0,4.0
22662,215,819.0,3.5
22663,217,819.0,3.0
22664,249,819.0,4.0
22665,286,819.0,5.0
22666,288,819.0,3.0
22667,301,819.0,4.0
22668,307,819.0,3.5
22669,368,819.0,3.0
22670,372,819.0,3.0
22671,414,819.0,3.0
22672,425,819.0,4.5
22673,438,819.0,4.5
22674,469,819.0,3.0
22675,480,819.0,3.5
22676,489,819.0,1.0
22677,492,819.0,4.0
22678,562,819.0,3.5
22679,572,819.0,5.0
22680,603,819.0,3.0
22681,606,819.0,4.5
22682,608,819.0,3.0
22683,6,11238.0,4.0
22684,19,11238.0,2.0
22685,43,11238.0,5.0
22686,103,11238.0,3.5
22687,177,11238.0,4.0
22688,288,11238.0,2.0
22689,294,11238.0,2.0
22690,304,11238.0,3.0
22691,328,11238.0,4.0
22692,380,11238.0,4.0
22693,552,11238.0,3.5
22694,600,11238.0,1.0
22695,608,11238.0,3.0
22701,1,252.0,5.0
22702,4,252.0,4.0
22703,6,252.0,3.0
22704,19,252.0,4.0
22705,20,252.0,5.0
22706,31,252.0,4.0
22707,32,252.0,5.0
22708,37,252.0,4.0
22709,39,252.0,3.0
22710,43,252.0,5.0
22711,45,252.0,4.0
22712,58,252.0,5.0
22713,63,252.0,3.0
22714,64,252.0,4.0
22715,66,252.0,4.5
22716,68,252.0,0.5
22717,71,252.0,3.0
22718,84,252.0,4.0
22719,90,252.0,4.0
22720,91,252.0,3.0
22721,103,252.0,4.0
22722,113,252.0,5.0
22723,120,252.0,2.0
22724,122,252.0,5.0
22725,129,252.0,4.0
22726,132,252.0,3.5
22727,135,252.0,5.0
22728,140,252.0,4.0
22729,150,252.0,3.0
22730,151,252.0,4.0
22731,167,252.0,4.5
22732,169,252.0,5.0
22733,171,252.0,5.0
22734,177,252.0,5.0
22735,181,252.0,3.0
22736,182,252.0,4.0
22737,186,252.0,5.0
22738,200,252.0,4.0
22739,206,252.0,3.0
22740,214,252.0,3.0
22741,217,252.0,3.0
22742,219,252.0,2.5
22743,226,252.0,5.0
22744,230,252.0,3.0
22745,232,252.0,4.0
22746,234,252.0,4.0
22747,240,252.0,5.0
22748,247,252.0,4.0
22749,260,252.0,4.0
22750,269,252.0,4.0
22751,270,252.0,5.0
22752,274,252.0,3.5
22753,277,252.0,3.0
22754,282,252.0,4.0
22755,288,252.0,4.0
22756,292,252.0,4.5
22757,304,252.0,4.0
22758,305,252.0,5.0
22759,307,252.0,4.0
22760,313,252.0,3.0
22761,316,252.0,3.0
22762,328,252.0,5.0
22763,330,252.0,5.0
22764,337,252.0,5.0
22765,350,252.0,3.0
22766,351,252.0,4.0
22767,357,252.0,3.5
22768,359,252.0,4.0
22769,364,252.0,5.0
22770,372,252.0,3.0
22771,380,252.0,4.0
22772,381,252.0,4.0
22773,385,252.0,4.0
22774,387,252.0,4.5
22775,408,252.0,3.5
22776,409,252.0,4.0
22777,410,252.0,5.0
22778,412,252.0,1.0
22779,414,252.0,4.0
22780,419,252.0,0.5
22781,428,252.0,3.5
22782,434,252.0,4.5
22783,448,252.0,4.0
22784,450,252.0,4.0
22785,451,252.0,4.0
22786,456,252.0,3.0
22787,458,252.0,2.0
22788,469,252.0,5.0
22789,470,252.0,4.0
22790,474,252.0,3.5
22791,478,252.0,4.0
22792,480,252.0,3.5
22793,483,252.0,3.0
22794,484,252.0,4.0
22795,489,252.0,3.5
22796,492,252.0,3.0
22797,509,252.0,3.5
22798,521,252.0,4.0
22799,525,252.0,3.5
22800,527,252.0,5.0
22801,529,252.0,3.0
22802,540,252.0,4.0
22803,542,252.0,5.0
22804,552,252.0,4.5
22805,558,252.0,5.0
22806,559,252.0,3.0
22807,561,252.0,4.5
22808,563,252.0,4.0
22809,573,252.0,4.5
22810,586,252.0,4.5
22811,587,252.0,4.0
22812,590,252.0,3.0
22813,593,252.0,2.5
22814,597,252.0,5.0
22815,599,252.0,3.0
22816,600,252.0,5.0
22817,603,252.0,3.0
22818,605,252.0,4.0
22819,608,252.0,3.5
22859,4,623.0,2.0
22860,19,623.0,4.0
22861,32,623.0,4.0
22862,42,623.0,3.0
22863,50,623.0,2.5
22864,51,623.0,5.0
22865,57,623.0,3.0
22866,64,623.0,4.5
22867,66,623.0,4.5
22868,84,623.0,5.0
22869,89,623.0,3.0
22870,91,623.0,4.0
22871,96,623.0,5.0
22872,108,623.0,5.0
22873,117,623.0,4.0
22874,132,623.0,3.5
22875,144,623.0,4.0
22876,156,623.0,4.0
22877,171,623.0,5.0
22878,198,623.0,2.0
22879,199,623.0,4.0
22880,216,623.0,5.0
22881,217,623.0,3.0
22882,219,623.0,2.5
22883,221,623.0,5.0
22884,225,623.0,4.0
22885,244,623.0,5.0
22886,249,623.0,4.0
22887,255,623.0,2.0
22888,266,623.0,5.0
22889,274,623.0,4.0
22890,275,623.0,5.0
22891,282,623.0,4.0
22892,288,623.0,5.0
22893,290,623.0,4.0
22894,298,623.0,3.5
22895,304,623.0,5.0
22896,318,623.0,3.5
22897,332,623.0,4.5
22898,369,623.0,3.0
22899,372,623.0,4.0
22900,380,623.0,5.0
22901,385,623.0,4.0
22902,387,623.0,4.0
22903,410,623.0,4.0
22904,412,623.0,3.0
22905,414,623.0,5.0
22906,425,623.0,4.0
22907,448,623.0,5.0
22908,452,623.0,5.0
22909,462,623.0,4.0
22910,469,623.0,5.0
22911,474,623.0,4.5
22912,480,623.0,2.5
22913,489,623.0,3.0
22914,509,623.0,3.5
22915,514,623.0,4.0
22916,517,623.0,1.5
22917,520,623.0,2.0
22918,525,623.0,4.5
22919,570,623.0,4.0
22920,572,623.0,5.0
22921,580,623.0,4.0
22922,587,623.0,4.0
22923,590,623.0,4.5
22924,597,623.0,5.0
22925,599,623.0,2.5
22926,600,623.0,3.0
22927,603,623.0,4.0
22928,606,623.0,4.0
22929,607,623.0,3.0
22930,1,583.0,5.0
22931,4,583.0,5.0
22932,18,583.0,4.5
22933,23,583.0,3.5
22934,28,583.0,3.5
22935,32,583.0,3.0
22936,45,583.0,4.0
22937,50,583.0,3.5
22938,57,583.0,4.0
22939,61,583.0,3.5
22940,63,583.0,5.0
22941,66,583.0,4.0
22942,76,583.0,4.5
22943,89,583.0,1.0
22944,91,583.0,4.0
22945,122,583.0,5.0
22946,128,583.0,4.0
22947,156,583.0,2.5
22948,167,583.0,3.5
22949,169,583.0,3.0
22950,171,583.0,5.0
22951,182,583.0,2.0
22952,187,583.0,4.0
22953,197,583.0,5.0
22954,199,583.0,4.5
22955,204,583.0,4.0
22956,212,583.0,4.5
22957,216,583.0,3.0
22958,217,583.0,2.0
22959,221,583.0,4.5
22960,239,583.0,4.0
22961,249,583.0,5.0
22962,266,583.0,5.0
22963,274,583.0,3.5
22964,282,583.0,4.5
22965,286,583.0,4.0
22966,288,583.0,5.0
22967,289,583.0,3.5
22968,303,583.0,1.0
22969,310,583.0,3.5
22970,313,583.0,1.0
22971,318,583.0,4.0
22972,322,583.0,5.0
22973,328,583.0,5.0
22974,329,583.0,0.5
22975,330,583.0,4.5
22976,346,583.0,4.0
22977,352,583.0,5.0
22978,356,583.0,5.0
22979,357,583.0,5.0
22980,370,583.0,4.0
22981,372,583.0,2.0
22982,380,583.0,5.0
22983,381,583.0,4.0
22984,385,583.0,4.0
22985,387,583.0,4.5
22986,391,583.0,4.0
22987,405,583.0,4.5
22988,409,583.0,3.0
22989,410,583.0,4.0
22990,414,583.0,5.0
22991,418,583.0,5.0
22992,420,583.0,4.5
22993,423,583.0,2.0
22994,425,583.0,3.5
22995,445,583.0,5.0
22996,448,583.0,5.0
22997,462,583.0,5.0
22998,469,583.0,5.0
22999,474,583.0,3.0
23000,477,583.0,4.0
23001,480,583.0,4.5
23002,483,583.0,5.0
23003,488,583.0,4.5
23004,489,583.0,3.5
23005,509,583.0,4.5
23006,513,583.0,3.0
23007,520,583.0,4.0
23008,525,583.0,4.5
23009,527,583.0,2.0
23010,560,583.0,4.0
23011,570,583.0,3.5
23012,573,583.0,4.5
23013,580,583.0,5.0
23014,587,583.0,4.0
23015,599,583.0,4.5
23016,603,583.0,4.0
23017,608,583.0,2.0
23018,610,583.0,4.0
23080,4,521.0,5.0
23081,18,521.0,4.0
23082,19,521.0,4.0
23083,32,521.0,4.0
23084,36,521.0,3.5
23085,59,521.0,4.0
23086,113,521.0,4.0
23087,168,521.0,5.0
23088,177,521.0,3.0
23089,188,521.0,4.0
23090,202,521.0,4.0
23091,221,521.0,4.5
23092,249,521.0,4.0
23093,290,521.0,4.0
23094,305,521.0,4.0
23095,307,521.0,4.0
23096,469,521.0,4.0
23097,474,521.0,4.0
23098,489,521.0,3.0
23099,572,521.0,5.0
23100,590,521.0,4.5
23101,593,521.0,3.5
23102,597,521.0,5.0
23103,603,521.0,4.0
23104,606,521.0,4.5
23105,10,88.0,3.0
23106,20,88.0,4.5
23107,41,88.0,1.5
23108,42,88.0,3.0
23109,47,88.0,4.0
23110,51,88.0,4.0
23111,64,88.0,4.0
23112,68,88.0,3.5
23113,84,88.0,3.0
23114,104,88.0,3.0
23115,111,88.0,3.0
23116,116,88.0,4.5
23117,132,88.0,4.0
23118,159,88.0,4.0
23119,169,88.0,4.5
23120,177,88.0,3.5
23121,188,88.0,4.0
23122,200,88.0,4.0
23123,221,88.0,3.0
23124,226,88.0,1.0
23125,286,88.0,3.5
23126,307,88.0,3.0
23127,381,88.0,3.5
23128,387,88.0,1.5
23129,391,88.0,1.0
23130,414,88.0,3.0
23131,463,88.0,3.5
23132,474,88.0,3.5
23133,479,88.0,4.0
23134,483,88.0,3.0
23135,489,88.0,4.5
23136,509,88.0,3.0
23137,517,88.0,1.0
23138,525,88.0,4.5
23139,554,88.0,5.0
23140,555,88.0,4.0
23141,563,88.0,4.0
23142,583,88.0,3.5
23143,594,88.0,4.5
23144,599,88.0,2.5
23145,600,88.0,3.5
23146,606,88.0,3.0
23147,1,500.0,5.0
23148,16,500.0,4.0
23149,17,500.0,4.0
23150,18,500.0,4.0
23151,19,500.0,3.0
23152,23,500.0,4.0
23153,28,500.0,3.0
23154,39,500.0,5.0
23155,41,500.0,2.0
23156,42,500.0,5.0
23157,61,500.0,4.5
23158,62,500.0,5.0
23159,63,500.0,3.0
23160,64,500.0,4.0
23161,66,500.0,4.0
23162,68,500.0,3.5
23163,76,500.0,4.5
23164,82,500.0,3.5
23165,91,500.0,4.0
23166,95,500.0,5.0
23167,96,500.0,5.0
23168,103,500.0,4.5
23169,105,500.0,5.0
23170,110,500.0,4.0
23171,122,500.0,5.0
23172,131,500.0,4.0
23173,132,500.0,3.0
23174,140,500.0,3.0
23175,156,500.0,4.0
23176,166,500.0,4.0
23177,168,500.0,5.0
23178,171,500.0,5.0
23179,177,500.0,4.0
23180,182,500.0,5.0
23181,187,500.0,4.5
23182,195,500.0,5.0
23183,198,500.0,5.0
23184,199,500.0,4.0
23185,202,500.0,5.0
23186,204,500.0,4.5
23187,215,500.0,3.0
23188,217,500.0,3.0
23189,219,500.0,4.0
23190,220,500.0,3.5
23191,221,500.0,4.5
23192,222,500.0,4.0
23193,233,500.0,2.5
23194,239,500.0,5.0
23195,247,500.0,4.0
23196,249,500.0,4.0
23197,251,500.0,5.0
23198,254,500.0,4.0
23199,260,500.0,5.0
23200,261,500.0,4.5
23201,266,500.0,5.0
23202,274,500.0,4.5
23203,275,500.0,5.0
23204,282,500.0,5.0
23205,290,500.0,4.0
23206,294,500.0,3.0
23207,295,500.0,5.0
23208,297,500.0,5.0
23209,298,500.0,4.0
23210,305,500.0,5.0
23211,307,500.0,4.0
23212,308,500.0,1.0
23213,309,500.0,4.0
23214,312,500.0,4.0
23215,313,500.0,5.0
23216,317,500.0,5.0
23217,318,500.0,4.0
23218,328,500.0,5.0
23219,330,500.0,2.5
23220,332,500.0,4.0
23221,343,500.0,4.5
23222,352,500.0,5.0
23223,354,500.0,4.0
23224,356,500.0,5.0
23225,357,500.0,3.0
23226,362,500.0,4.5
23227,366,500.0,5.0
23228,368,500.0,4.0
23229,369,500.0,2.5
23230,370,500.0,2.5
23231,372,500.0,5.0
23232,380,500.0,4.0
23233,387,500.0,4.5
23234,391,500.0,5.0
23235,393,500.0,5.0
23236,403,500.0,4.0
23237,405,500.0,4.0
23238,412,500.0,2.0
23239,414,500.0,5.0
23240,417,500.0,3.5
23241,419,500.0,5.0
23242,424,500.0,3.5
23243,425,500.0,3.5
23244,428,500.0,4.0
23245,433,500.0,4.0
23246,434,500.0,4.0
23247,441,500.0,4.5
23248,448,500.0,5.0
23249,452,500.0,5.0
23250,453,500.0,5.0
23251,454,500.0,4.0
23252,462,500.0,3.5
23253,465,500.0,5.0
23254,469,500.0,5.0
23255,474,500.0,4.0
23256,477,500.0,4.0
23257,480,500.0,4.0
23258,484,500.0,4.0
23259,489,500.0,3.5
23260,490,500.0,4.0
23261,503,500.0,4.5
23262,514,500.0,4.0
23263,522,500.0,4.0
23264,553,500.0,4.5
23265,555,500.0,5.0
23266,560,500.0,4.0
23267,561,500.0,3.5
23268,573,500.0,4.5
23269,580,500.0,5.0
23270,585,500.0,4.5
23271,590,500.0,4.0
23272,597,500.0,4.0
23273,599,500.0,5.0
23274,603,500.0,5.0
23275,606,500.0,5.0
23276,608,500.0,4.0
23277,610,500.0,5.0
23278,1,792.0,4.0
23279,17,792.0,4.5
23280,36,792.0,2.5
23281,42,792.0,5.0
23282,51,792.0,3.0
23283,59,792.0,4.0
23284,61,792.0,4.0
23285,64,792.0,5.0
23286,66,792.0,4.0
23287,68,792.0,2.5
23288,75,792.0,1.0
23289,83,792.0,1.5
23290,84,792.0,4.0
23291,122,792.0,5.0
23292,140,792.0,4.0
23293,160,792.0,5.0
23294,182,792.0,5.0
23295,194,792.0,4.5
23296,195,792.0,5.0
23297,202,792.0,5.0
23298,204,792.0,4.0
23299,218,792.0,3.0
23300,221,792.0,4.5
23301,239,792.0,4.5
23302,244,792.0,5.0
23303,264,792.0,3.0
23304,266,792.0,5.0
23305,274,792.0,4.0
23306,287,792.0,3.0
23307,288,792.0,4.5
23308,290,792.0,4.0
23309,305,792.0,5.0
23310,312,792.0,4.0
23311,318,792.0,4.0
23312,325,792.0,5.0
23313,368,792.0,5.0
23314,372,792.0,4.0
23315,384,792.0,4.0
23316,387,792.0,3.5
23317,391,792.0,4.0
23318,414,792.0,5.0
23319,419,792.0,4.0
23320,434,792.0,5.0
23321,437,792.0,5.0
23322,448,792.0,4.0
23323,449,792.0,3.5
23324,462,792.0,4.0
23325,465,792.0,4.0
23326,469,792.0,4.0
23327,474,792.0,3.5
23328,480,792.0,4.0
23329,514,792.0,4.0
23330,516,792.0,3.0
23331,546,792.0,1.0
23332,555,792.0,5.0
23333,573,792.0,3.5
23334,577,792.0,3.0
23335,580,792.0,4.0
23336,590,792.0,3.5
23337,597,792.0,5.0
23338,599,792.0,3.5
23339,606,792.0,4.0
23340,610,792.0,4.0
23362,1,402.0,5.0
23363,19,402.0,2.0
23364,28,402.0,2.5
23365,57,402.0,2.0
23366,64,402.0,4.5
23367,82,402.0,2.5
23368,84,402.0,3.0
23369,91,402.0,4.5
23370,119,402.0,4.0
23371,124,402.0,4.0
23372,140,402.0,3.0
23373,160,402.0,3.0
23374,198,402.0,4.0
23375,202,402.0,3.0
23376,221,402.0,3.5
23377,222,402.0,1.5
23378,238,402.0,4.0
23379,245,402.0,1.0
23380,250,402.0,3.5
23381,297,402.0,3.0
23382,307,402.0,3.0
23383,323,402.0,3.0
23384,354,402.0,3.5
23385,359,402.0,3.5
23386,368,402.0,3.0
23387,372,402.0,3.0
23388,385,402.0,3.0
23389,387,402.0,3.0
23390,391,402.0,3.0
23391,396,402.0,1.5
23392,414,402.0,4.0
23393,424,402.0,4.0
23394,432,402.0,3.5
23395,448,402.0,4.0
23396,452,402.0,4.0
23397,453,402.0,3.0
23398,463,402.0,3.0
23399,465,402.0,4.0
23400,480,402.0,3.0
23401,483,402.0,2.5
23402,555,402.0,4.0
23403,560,402.0,3.5
23404,589,402.0,3.0
23405,590,402.0,2.5
23406,603,402.0,3.0
23407,606,402.0,3.5
23408,608,402.0,2.5
23513,1,601.0,5.0
23514,19,601.0,5.0
23515,20,601.0,5.0
23516,27,601.0,5.0
23517,39,601.0,4.0
23518,41,601.0,3.0
23519,42,601.0,4.0
23520,45,601.0,5.0
23521,47,601.0,4.0
23522,49,601.0,4.5
23523,59,601.0,5.0
23524,62,601.0,4.5
23525,63,601.0,2.5
23526,64,601.0,4.5
23527,68,601.0,1.5
23528,70,601.0,4.5
23529,84,601.0,3.0
23530,86,601.0,4.0
23531,91,601.0,3.0
23532,93,601.0,5.0
23533,96,601.0,4.0
23534,108,601.0,5.0
23535,132,601.0,3.5
23536,135,601.0,4.0
23537,140,601.0,4.0
23538,149,601.0,4.0
23539,154,601.0,5.0
23540,156,601.0,3.0
23541,160,601.0,3.0
23542,164,601.0,5.0
23543,166,601.0,4.0
23544,169,601.0,4.0
23545,177,601.0,3.0
23546,182,601.0,2.0
23547,186,601.0,3.0
23548,195,601.0,3.0
23549,198,601.0,3.0
23550,199,601.0,2.0
23551,201,601.0,5.0
23552,202,601.0,4.0
23553,219,601.0,2.5
23554,222,601.0,3.0
23555,226,601.0,4.0
23556,230,601.0,0.5
23557,232,601.0,4.0
23558,234,601.0,5.0
23559,238,601.0,2.0
23560,249,601.0,3.0
23561,265,601.0,3.0
23562,266,601.0,2.0
23563,275,601.0,4.0
23564,286,601.0,4.0
23565,288,601.0,5.0
23566,290,601.0,5.0
23567,292,601.0,4.5
23568,293,601.0,2.0
23569,301,601.0,4.0
23570,303,601.0,5.0
23571,304,601.0,5.0
23572,307,601.0,3.0
23573,312,601.0,5.0
23574,313,601.0,2.0
23575,318,601.0,3.5
23576,328,601.0,5.0
23577,330,601.0,4.0
23578,332,601.0,3.5
23579,339,601.0,3.5
23580,354,601.0,4.0
23581,357,601.0,3.5
23582,359,601.0,4.0
23583,367,601.0,5.0
23584,372,601.0,4.0
23585,376,601.0,3.5
23586,380,601.0,4.0
23587,381,601.0,4.0
23588,385,601.0,3.0
23589,387,601.0,3.5
23590,390,601.0,1.5
23591,391,601.0,5.0
23592,414,601.0,4.0
23593,419,601.0,0.5
23594,425,601.0,3.5
23595,428,601.0,1.0
23596,432,601.0,3.0
23597,437,601.0,3.0
23598,448,601.0,4.0
23599,452,601.0,5.0
23600,460,601.0,3.5
23601,462,601.0,1.0
23602,464,601.0,4.0
23603,469,601.0,4.0
23604,474,601.0,4.0
23605,477,601.0,4.5
23606,480,601.0,5.0
23607,483,601.0,3.0
23608,489,601.0,4.0
23609,514,601.0,4.5
23610,517,601.0,5.0
23611,524,601.0,2.0
23612,527,601.0,5.0
23613,534,601.0,4.0
23614,542,601.0,4.0
23615,554,601.0,5.0
23616,555,601.0,5.0
23617,558,601.0,4.0
23618,561,601.0,4.5
23619,562,601.0,3.5
23620,570,601.0,4.5
23621,577,601.0,4.0
23622,580,601.0,3.0
23623,586,601.0,4.0
23624,589,601.0,4.0
23625,590,601.0,4.5
23626,596,601.0,4.0
23627,597,601.0,5.0
23628,599,601.0,4.0
23629,600,601.0,2.0
23630,603,601.0,4.0
23631,606,601.0,3.5
23632,607,601.0,5.0
23633,608,601.0,2.5
23634,610,601.0,4.5
23658,7,744.0,4.0
23659,11,744.0,5.0
23660,27,744.0,4.0
23661,28,744.0,3.0
23662,42,744.0,5.0
23663,45,744.0,4.0
23664,50,744.0,2.5
23665,57,744.0,4.0
23666,61,744.0,1.5
23667,64,744.0,3.0
23668,68,744.0,3.5
23669,69,744.0,5.0
23670,71,744.0,5.0
23671,82,744.0,3.0
23672,84,744.0,4.0
23673,91,744.0,3.0
23674,100,744.0,5.0
23675,116,744.0,5.0
23676,129,744.0,4.0
23677,140,744.0,4.5
23678,164,744.0,5.0
23679,182,744.0,3.5
23680,199,744.0,2.0
23681,200,744.0,4.0
23682,202,744.0,3.0
23683,217,744.0,4.0
23684,221,744.0,2.5
23685,222,744.0,1.5
23686,230,744.0,2.5
23687,234,744.0,3.0
23688,239,744.0,3.5
23689,249,744.0,3.5
23690,263,744.0,4.0
23691,268,744.0,2.0
23692,279,744.0,4.0
23693,287,744.0,0.5
23694,288,744.0,3.0
23695,289,744.0,2.0
23696,292,744.0,4.0
23697,304,744.0,4.0
23698,307,744.0,0.5
23699,310,744.0,0.5
23700,334,744.0,3.5
23701,339,744.0,2.5
23702,354,744.0,4.0
23703,357,744.0,4.0
23704,359,744.0,3.0
23705,368,744.0,4.0
23706,369,744.0,2.5
23707,376,744.0,4.0
23708,380,744.0,3.0
23709,385,744.0,3.0
23710,387,744.0,3.0
23711,405,744.0,4.0
23712,414,744.0,5.0
23713,428,744.0,2.0
23714,434,744.0,3.5
23715,438,744.0,4.0
23716,448,744.0,2.5
23717,452,744.0,4.0
23718,464,744.0,4.5
23719,469,744.0,3.0
23720,474,744.0,3.5
23721,478,744.0,3.0
23722,480,744.0,4.0
23723,482,744.0,4.5
23724,483,744.0,2.0
23725,489,744.0,3.0
23726,513,744.0,2.5
23727,514,744.0,3.0
23728,517,744.0,0.5
23729,524,744.0,3.0
23730,525,744.0,3.5
23731,570,744.0,3.0
23732,577,744.0,4.0
23733,587,744.0,4.0
23734,590,744.0,3.0
23735,597,744.0,5.0
23736,599,744.0,2.5
23737,603,744.0,1.0
23738,606,744.0,2.5
23739,607,744.0,4.0
23740,608,744.0,3.0
23864,1,2756.0,4.0
23865,19,2756.0,3.0
23866,27,2756.0,4.0
23867,39,2756.0,4.0
23868,42,2756.0,4.0
23869,45,2756.0,4.0
23870,57,2756.0,4.0
23871,66,2756.0,4.0
23872,68,2756.0,3.5
23873,79,2756.0,5.0
23874,82,2756.0,3.0
23875,91,2756.0,4.0
23876,101,2756.0,4.0
23877,140,2756.0,3.0
23878,149,2756.0,3.0
23879,160,2756.0,2.0
23880,165,2756.0,4.0
23881,182,2756.0,0.5
23882,186,2756.0,4.0
23883,198,2756.0,4.0
23884,201,2756.0,4.0
23885,202,2756.0,5.0
23886,217,2756.0,4.0
23887,266,2756.0,4.0
23888,271,2756.0,2.5
23889,288,2756.0,3.0
23890,294,2756.0,2.0
23891,298,2756.0,4.0
23892,303,2756.0,3.5
23893,312,2756.0,4.0
23894,313,2756.0,3.0
23895,325,2756.0,4.0
23896,345,2756.0,3.5
23897,368,2756.0,4.0
23898,372,2756.0,4.0
23899,377,2756.0,3.5
23900,380,2756.0,4.0
23901,385,2756.0,3.0
23902,387,2756.0,4.5
23903,392,2756.0,3.0
23904,414,2756.0,3.0
23905,428,2756.0,2.5
23906,452,2756.0,5.0
23907,469,2756.0,5.0
23908,477,2756.0,2.5
23909,480,2756.0,3.5
23910,509,2756.0,3.5
23911,514,2756.0,3.5
23912,555,2756.0,3.0
23913,560,2756.0,4.0
23914,561,2756.0,3.0
23915,570,2756.0,4.5
23916,573,2756.0,0.5
23917,577,2756.0,3.0
23918,580,2756.0,4.0
23919,590,2756.0,3.5
23920,591,2756.0,3.0
23921,599,2756.0,3.5
23922,600,2756.0,3.5
23923,603,2756.0,1.0
23924,608,2756.0,3.0
23925,610,2756.0,4.0
23931,19,1103.0,3.0
23932,28,1103.0,2.5
23933,57,1103.0,3.0
23934,68,1103.0,3.0
23935,91,1103.0,5.0
23936,113,1103.0,4.0
23937,135,1103.0,4.0
23938,149,1103.0,2.0
23939,182,1103.0,2.5
23940,202,1103.0,3.0
23941,217,1103.0,3.0
23942,222,1103.0,4.0
23943,274,1103.0,3.5
23944,288,1103.0,2.0
23945,294,1103.0,4.0
23946,298,1103.0,3.0
23947,303,1103.0,3.5
23948,305,1103.0,4.0
23949,313,1103.0,5.0
23950,368,1103.0,3.0
23951,372,1103.0,2.0
23952,380,1103.0,4.0
23953,381,1103.0,3.0
23954,391,1103.0,3.0
23955,414,1103.0,4.0
23956,448,1103.0,3.0
23957,452,1103.0,5.0
23958,469,1103.0,4.0
23959,527,1103.0,5.0
23960,555,1103.0,2.0
23961,561,1103.0,4.0
23962,562,1103.0,3.0
23963,572,1103.0,1.0
23964,577,1103.0,4.0
23965,597,1103.0,5.0
23966,599,1103.0,4.5
23967,603,1103.0,4.0
23968,608,1103.0,3.0
23969,610,1103.0,4.0
24007,1,762.0,5.0
24008,4,762.0,5.0
24009,16,762.0,4.0
